condition,replicate,n,k,theta,theta2,lambda,sign_changes_half,C,E
coherent_soft_clean,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.5254301024129109,0.9491397951741782
coherent_soft_clean,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,-0.005698351640248636,2.0113967032804974
coherent_soft_noise_sigma0.05,111,512,0,0.0,0.0,0.9998072827590783,4,0.99873258590304,0.0025348281939199246
coherent_soft_noise_sigma0.05,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.9974893701796389,0.005021259640722198
coherent_soft_noise_sigma0.05,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,0.9940209657398037,0.011958068520392606
coherent_soft_noise_sigma0.05,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,0.9882440575579288,0.023511884884142464
coherent_soft_noise_sigma0.05,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,0.9799649469586436,0.040070106082712886
coherent_soft_noise_sigma0.05,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.9702680242522572,0.059463951495485556
coherent_soft_noise_sigma0.05,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.9584221209380723,0.08315575812385534
coherent_soft_noise_sigma0.05,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.9325169755592192,0.1349660488815616
coherent_soft_noise_sigma0.05,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.9073388009791201,0.18532239804175976
coherent_soft_noise_sigma0.05,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.8754626526877498,0.24907469462450038
coherent_soft_noise_sigma0.05,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.8131623513335908,0.37367529733281835
coherent_soft_noise_sigma0.05,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.739519347493149,0.5209613050137021
coherent_soft_noise_sigma0.05,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,0.671107414502554,0.6577851709948921
coherent_soft_noise_sigma0.05,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.598718976691015,0.8025620466179699
coherent_soft_noise_sigma0.05,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.5254501995634547,0.9490996008730905
coherent_soft_noise_sigma0.05,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,-0.006857841381267209,2.0137156827625344
coherent_soft_noise_sigma0.10,111,512,0,0.0,0.0,0.9998072827590783,4,0.9947050363615909,0.010589927276818178
coherent_soft_noise_sigma0.10,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.9938114613185398,0.012377077362920375
coherent_soft_noise_sigma0.10,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,0.9905738174741869,0.01885236505162613
coherent_soft_noise_sigma0.10,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,0.9841197285709167,0.03176054285816665
coherent_soft_noise_sigma0.10,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,0.9744549085453195,0.05109018290936107
coherent_soft_noise_sigma0.10,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.9672212714065698,0.06555745718686046
coherent_soft_noise_sigma0.10,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.9566426521793117,0.08671469564137668
coherent_soft_noise_sigma0.10,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.9316016770200856,0.13679664595982888
coherent_soft_noise_sigma0.10,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.9040855426716363,0.19182891465672736
coherent_soft_noise_sigma0.10,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.872729834699664,0.25454033060067194
coherent_soft_noise_sigma0.10,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.81209290345687,0.37581419308625996
coherent_soft_noise_sigma0.10,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.7448304159836076,0.5103391680327849
coherent_soft_noise_sigma0.10,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,0.666961449526865,0.66607710094627
coherent_soft_noise_sigma0.10,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.5952012701173419,0.8095974597653162
coherent_soft_noise_sigma0.10,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.5252758250001588,0.9494483499996824
coherent_soft_noise_sigma0.10,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,-0.0031455690360882027,2.0062911380721764
coherent_soft_noise_sigma0.30,111,512,0,0.0,0.0,0.9998072827590783,4,0.9580547623006803,0.08389047539863936
coherent_soft_noise_sigma0.30,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.9606986647110434,0.07860267057791326
coherent_soft_noise_sigma0.30,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,0.9523518403079179,0.09529631938416427
coherent_soft_noise_sigma0.30,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,0.9415864125211938,0.11682717495761241
coherent_soft_noise_sigma0.30,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,0.9354567276017888,0.12908654479642245
coherent_soft_noise_sigma0.30,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.9289817855390603,0.1420364289218794
coherent_soft_noise_sigma0.30,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.9226363658304443,0.15472726833911143
coherent_soft_noise_sigma0.30,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.9089038072462143,0.18219238550757133
coherent_soft_noise_sigma0.30,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.8749403153917035,0.25011936921659306
coherent_soft_noise_sigma0.30,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.8517238877123328,0.2965522245753345
coherent_soft_noise_sigma0.30,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.7797913284123459,0.44041734317530823
coherent_soft_noise_sigma0.30,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.7131333403056656,0.5737333193886689
coherent_soft_noise_sigma0.30,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,0.6218791645058545,0.7562416709882911
coherent_soft_noise_sigma0.30,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.5606566548221674,0.8786866903556652
coherent_soft_noise_sigma0.30,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.5089472412488188,0.9821055175023623
coherent_soft_noise_sigma0.30,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,-0.025865852121947724,2.0517317042438954
coherent_bin_clean,111,512,0,0.0,0.0,0.9998072827590783,4,1.0,0.0
coherent_bin_clean,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.96875,0.0625
coherent_bin_clean,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,0.9375,0.125
coherent_bin_clean,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,0.90625,0.1875
coherent_bin_clean,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,0.875,0.25
coherent_bin_clean,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.84375,0.3125
coherent_bin_clean,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.8125,0.375
coherent_bin_clean,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.75,0.5
coherent_bin_clean,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.6875,0.625
coherent_bin_clean,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.625,0.75
coherent_bin_clean,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.5,1.0
coherent_bin_clean,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.375,1.25
coherent_bin_clean,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,0.3125,1.375
coherent_bin_clean,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.296875,1.40625
coherent_bin_clean,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.296875,1.40625
coherent_bin_clean,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,0.0,2.0
coherent_bin_bitflip_p0.01,111,512,0,0.0,0.0,0.9998072827590783,4,0.984375,0.03125
coherent_bin_bitflip_p0.01,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.96484375,0.0703125
coherent_bin_bitflip_p0.01,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,0.91015625,0.1796875
coherent_bin_bitflip_p0.01,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,0.890625,0.21875
coherent_bin_bitflip_p0.01,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,0.8671875,0.265625
coherent_bin_bitflip_p0.01,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.80859375,0.3828125
coherent_bin_bitflip_p0.01,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.7734375,0.453125
coherent_bin_bitflip_p0.01,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.73828125,0.5234375
coherent_bin_bitflip_p0.01,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.66796875,0.6640625
coherent_bin_bitflip_p0.01,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.61328125,0.7734375
coherent_bin_bitflip_p0.01,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.48828125,1.0234375
coherent_bin_bitflip_p0.01,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.3671875,1.265625
coherent_bin_bitflip_p0.01,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,0.328125,1.34375
coherent_bin_bitflip_p0.01,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.296875,1.40625
coherent_bin_bitflip_p0.01,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.30078125,1.3984375
coherent_bin_bitflip_p0.01,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,-0.01953125,2.0390625
coherent_bin_bitflip_p0.02,111,512,0,0.0,0.0,0.9998072827590783,4,0.95703125,0.0859375
coherent_bin_bitflip_p0.02,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.9296875,0.140625
coherent_bin_bitflip_p0.02,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,0.90625,0.1875
coherent_bin_bitflip_p0.02,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,0.8984375,0.203125
coherent_bin_bitflip_p0.02,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,0.8515625,0.296875
coherent_bin_bitflip_p0.02,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.80859375,0.3828125
coherent_bin_bitflip_p0.02,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.7890625,0.421875
coherent_bin_bitflip_p0.02,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.69140625,0.6171875
coherent_bin_bitflip_p0.02,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.6953125,0.609375
coherent_bin_bitflip_p0.02,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.59765625,0.8046875
coherent_bin_bitflip_p0.02,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.46875,1.0625
coherent_bin_bitflip_p0.02,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.35546875,1.2890625
coherent_bin_bitflip_p0.02,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,0.28515625,1.4296875
coherent_bin_bitflip_p0.02,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.29296875,1.4140625
coherent_bin_bitflip_p0.02,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.2890625,1.421875
coherent_bin_bitflip_p0.02,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,0.01171875,1.9765625
coherent_bin_bitflip_p0.05,111,512,0,0.0,0.0,0.9998072827590783,4,0.8828125,0.234375
coherent_bin_bitflip_p0.05,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.875,0.25
coherent_bin_bitflip_p0.05,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,0.8359375,0.328125
coherent_bin_bitflip_p0.05,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,0.828125,0.34375
coherent_bin_bitflip_p0.05,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,0.796875,0.40625
coherent_bin_bitflip_p0.05,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.765625,0.46875
coherent_bin_bitflip_p0.05,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.7109375,0.578125
coherent_bin_bitflip_p0.05,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.6484375,0.703125
coherent_bin_bitflip_p0.05,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.640625,0.71875
coherent_bin_bitflip_p0.05,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.5625,0.875
coherent_bin_bitflip_p0.05,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.46875,1.0625
coherent_bin_bitflip_p0.05,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.34765625,1.3046875
coherent_bin_bitflip_p0.05,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,0.30078125,1.3984375
coherent_bin_bitflip_p0.05,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.26953125,1.4609375
coherent_bin_bitflip_p0.05,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.2890625,1.421875
coherent_bin_bitflip_p0.05,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,-0.03125,2.0625
coherent_bin_bitflip_p0.10,111,512,0,0.0,0.0,0.9998072827590783,4,0.83203125,0.3359375
coherent_bin_bitflip_p0.10,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.7890625,0.421875
coherent_bin_bitflip_p0.10,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,0.76171875,0.4765625
coherent_bin_bitflip_p0.10,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,0.734375,0.53125
coherent_bin_bitflip_p0.10,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,0.68359375,0.6328125
coherent_bin_bitflip_p0.10,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.65625,0.6875
coherent_bin_bitflip_p0.10,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.6796875,0.640625
coherent_bin_bitflip_p0.10,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.6171875,0.765625
coherent_bin_bitflip_p0.10,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.5234375,0.953125
coherent_bin_bitflip_p0.10,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.50390625,0.9921875
coherent_bin_bitflip_p0.10,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.3984375,1.203125
coherent_bin_bitflip_p0.10,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.3359375,1.328125
coherent_bin_bitflip_p0.10,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,0.28125,1.4375
coherent_bin_bitflip_p0.10,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.23046875,1.5390625
coherent_bin_bitflip_p0.10,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.23046875,1.5390625
coherent_bin_bitflip_p0.10,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,0.03515625,1.9296875
random_bin,111,512,0,0.0,0.0,0.9998072827590783,4,1.0,0.0
random_bin,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,-0.0625,2.125
random_bin,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,-0.015625,2.03125
random_bin,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,-0.0703125,2.140625
random_bin,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,-0.0234375,2.046875
random_bin,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,0.078125,1.84375
random_bin,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.0,2.0
random_bin,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,-0.0703125,2.140625
random_bin,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.0078125,1.984375
random_bin,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,0.015625,1.96875
random_bin,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,0.0234375,1.953125
random_bin,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.046875,1.90625
random_bin,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,-0.0234375,2.046875
random_bin,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,-0.0859375,2.171875
random_bin,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.046875,1.90625
random_bin,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,0.0078125,1.984375
palindrome_bin_no_coherence,111,512,0,0.0,0.0,0.9998072827590783,4,1.0,0.0
palindrome_bin_no_coherence,111,512,1,0.01227184630308513,0.00015059821168654416,0.9998072827590783,4,0.1328125,1.734375
palindrome_bin_no_coherence,111,512,2,0.02454369260617026,0.0006023928467461766,0.9998072827590783,4,-0.078125,2.15625
palindrome_bin_no_coherence,111,512,3,0.03681553890925539,0.0013553839051788975,0.9998072827590783,4,-0.140625,2.28125
palindrome_bin_no_coherence,111,512,4,0.04908738521234052,0.0024095713869847065,0.9998072827590783,4,-0.015625,2.03125
palindrome_bin_no_coherence,111,512,5,0.06135923151542565,0.003764955292163604,0.9998072827590783,4,-0.046875,2.09375
palindrome_bin_no_coherence,111,512,6,0.07363107781851078,0.00542153562071559,0.9998072827590783,4,0.0625,1.875
palindrome_bin_no_coherence,111,512,8,0.09817477042468103,0.009638285547938826,0.9998072827590783,4,0.0625,1.875
palindrome_bin_no_coherence,111,512,10,0.1227184630308513,0.015059821168654416,0.9998072827590783,4,0.0,2.0
palindrome_bin_no_coherence,111,512,12,0.14726215563702155,0.02168614248286236,0.9998072827590783,4,-0.046875,2.09375
palindrome_bin_no_coherence,111,512,16,0.19634954084936207,0.038553142191755305,0.9998072827590783,4,-0.03125,2.0625
palindrome_bin_no_coherence,111,512,20,0.2454369260617026,0.060239284674617664,0.9998072827590783,4,0.046875,1.90625
palindrome_bin_no_coherence,111,512,24,0.2945243112740431,0.08674456993144944,0.9998072827590783,4,-0.109375,2.21875
palindrome_bin_no_coherence,111,512,28,0.3436116964863836,0.11806899796225062,0.9998072827590783,4,0.0625,1.875
palindrome_bin_no_coherence,111,512,32,0.39269908169872414,0.15421256876702122,0.9998072827590783,4,0.046875,1.90625
palindrome_bin_no_coherence,111,512,64,0.7853981633974483,0.6168502750680849,0.9998072827590783,4,0.015625,1.96875
coherent_soft_clean,112,512,0,0.0,0.0,0.9999744292631927,2,0.9999999999999998,4.440892098500626e-16
coherent_soft_clean,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.9987423293389717,0.0025153413220566634
coherent_soft_clean,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.9950298277283941,0.009940344543211799
coherent_soft_clean,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.9890359318840023,0.02192813623199541
coherent_soft_clean,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.9810244744701226,0.037951051059754715
coherent_soft_clean,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.9713166266626672,0.05736674667466568
coherent_soft_clean,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.9602525256559039,0.07949494868819218
coherent_soft_clean,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.9352925294851109,0.12941494102977824
coherent_soft_clean,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.9080176458539199,0.18396470829216027
coherent_soft_clean,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.8791822770682338,0.24163544586353236
coherent_soft_clean,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.8164513977055177,0.36709720458896467
coherent_soft_clean,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.7474945259206768,0.5050109481586464
coherent_soft_clean,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.6766243784848572,0.6467512430302855
coherent_soft_clean,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.605978224346367,0.7880435513072661
coherent_soft_clean,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.5359819591237117,0.9280360817525766
coherent_soft_clean,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.06972161779976754,1.860556764400465
coherent_soft_noise_sigma0.05,112,512,0,0.0,0.0,0.9999744292631927,2,0.9987771482546874,0.0024457034906251174
coherent_soft_noise_sigma0.05,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.9975220838203884,0.004955832359223145
coherent_soft_noise_sigma0.05,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.9937346558606638,0.01253068827867243
coherent_soft_noise_sigma0.05,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.9877675676095113,0.024464864780977313
coherent_soft_noise_sigma0.05,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.9800491409996026,0.039901718000794784
coherent_soft_noise_sigma0.05,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.9709023986656701,0.05819520266865985
coherent_soft_noise_sigma0.05,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.9594201795321663,0.08115964093566741
coherent_soft_noise_sigma0.05,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.9338693884040412,0.13226122319191758
coherent_soft_noise_sigma0.05,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.9062442661961317,0.18751146760773652
coherent_soft_noise_sigma0.05,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.8783621958635661,0.24327560827286776
coherent_soft_noise_sigma0.05,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.8149855383276421,0.3700289233447158
coherent_soft_noise_sigma0.05,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.7463278154967405,0.5073443690065189
coherent_soft_noise_sigma0.05,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.6769447034573156,0.6461105930853688
coherent_soft_noise_sigma0.05,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.608352999021172,0.783294001957656
coherent_soft_noise_sigma0.05,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.5370560406355855,0.9258879187288289
coherent_soft_noise_sigma0.05,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.06852214843577156,1.862955703128457
coherent_soft_noise_sigma0.10,112,512,0,0.0,0.0,0.9999744292631927,2,0.9951054397027653,0.009789120594469347
coherent_soft_noise_sigma0.10,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.994224051351229,0.011551897297541913
coherent_soft_noise_sigma0.10,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.989635840798543,0.020728318402913892
coherent_soft_noise_sigma0.10,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.9839531672089834,0.03209366558203319
coherent_soft_noise_sigma0.10,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.9761339691905184,0.04773206161896315
coherent_soft_noise_sigma0.10,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.9670299218641083,0.0659401562717834
coherent_soft_noise_sigma0.10,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.9559338813875377,0.08813223722492469
coherent_soft_noise_sigma0.10,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.9293584099476734,0.14128318010465324
coherent_soft_noise_sigma0.10,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.904214331590228,0.19157133681954397
coherent_soft_noise_sigma0.10,112,512,12,0.14726215563702155,0.02168614248286236,0.9999744292631927,2,0.8756835824294595,0.24863283514108092
coherent_soft_noise_sigma0.10,112,512,16,0.19634954084936207,0.038553142191755305,0.9999744292631927,2,0.8120003935368563,0.37599921292628746
coherent_soft_noise_sigma0.10,112,512,20,0.2454369260617026,0.060239284674617664,0.9999744292631927,2,0.7400822375779595,0.5198355248440809
coherent_soft_noise_sigma0.10,112,512,24,0.2945243112740431,0.08674456993144944,0.9999744292631927,2,0.6754185432331727,0.6491629135336545
coherent_soft_noise_sigma0.10,112,512,28,0.3436116964863836,0.11806899796225062,0.9999744292631927,2,0.6048786215939134,0.7902427568121733
coherent_soft_noise_sigma0.10,112,512,32,0.39269908169872414,0.15421256876702122,0.9999744292631927,2,0.5369282951465741,0.9261434097068517
coherent_soft_noise_sigma0.10,112,512,64,0.7853981633974483,0.6168502750680849,0.9999744292631927,2,0.06346992003830187,1.8730601599233963
coherent_soft_noise_sigma0.30,112,512,0,0.0,0.0,0.9999744292631927,2,0.9558163794598107,0.08836724108037863
coherent_soft_noise_sigma0.30,112,512,1,0.01227184630308513,0.00015059821168654416,0.9999744292631927,2,0.9570492501021985,0.08590149979560291
coherent_soft_noise_sigma0.30,112,512,2,0.02454369260617026,0.0006023928467461766,0.9999744292631927,2,0.953714923258618,0.0925701534827641
coherent_soft_noise_sigma0.30,112,512,3,0.03681553890925539,0.0013553839051788975,0.9999744292631927,2,0.9408516951088887,0.11829660978222267
coherent_soft_noise_sigma0.30,112,512,4,0.04908738521234052,0.0024095713869847065,0.9999744292631927,2,0.9396473320552512,0.12070533588949761
coherent_soft_noise_sigma0.30,112,512,5,0.06135923151542565,0.003764955292163604,0.9999744292631927,2,0.9303318390106703,0.13933632197865942
coherent_soft_noise_sigma0.30,112,512,6,0.07363107781851078,0.00542153562071559,0.9999744292631927,2,0.9148960558633225,0.1702078882733551
coherent_soft_noise_sigma0.30,112,512,8,0.09817477042468103,0.009638285547938826,0.9999744292631927,2,0.9007164119881603,0.19856717602367935
coherent_soft_noise_sigma0.30,112,512,10,0.1227184630308513,0.015059821168654416,0.9999744292631927,2,0.8672833882090105,0.26543322358197896
